user_id,age,tenure_days,region,device,prior_spend_12m,sessions_30d,offer_received,upgraded_to_new_tier,new_tier_monthly_revenue
24518,21,1055,EU,Android,2.03,5,1,1,4.03
24519,58,299,LATAM,Web,3.4,18,0,0,0.0
24520,33,390,EU,iOS,41.84,24,0,0,0.0
24521,22,534,LATAM,iOS,1.68,9,0,0,0.0
24522,64,50,APAC,Android,3.4,15,1,0,0.0
24523,57,371,APAC,iOS,5.31,6,0,0,0.0
24524,40,710,APAC,Android,2.44,15,1,0,0.0
24525,62,303,APAC,Web,3.38,0,1,0,0.0
24526,46,652,NA,iOS,17.04,12,1,0,0.0
24527,25,1018,EU,Android,4.09,4,1,0,0.0
24528,51,1116,NA,iOS,0.65,19,1,0,0.0
24529,18,240,NA,Web,1.96,9,1,0,0.0
24530,37,895,EU,Android,11.3,4,1,1,10.17
24531,46,576,NA,iOS,2.21,7,1,0,0.0
24532,40,780,APAC,Android,18.73,10,1,1,20.3
24533,61,207,EU,iOS,9.61,4,0,0,0.0
24534,41,932,EU,Android,0.71,16,1,0,0.0
24535,53,133,NA,iOS,3.84,7,0,0,0.0
24536,50,716,NA,Web,4.6,18,0,1,22.4
24537,25,361,LATAM,iOS,2.53,2,1,0,0.0
24538,40,166,APAC,iOS,3.84,7,1,0,0.0
24539,35,821,NA,iOS,3.38,5,1,0,0.0
24540,27,319,NA,iOS,4.38,9,1,0,0.0
24541,35,272,NA,iOS,2.47,12,0,0,0.0
24542,51,469,NA,iOS,0.52,6,0,1,5.09
24543,19,434,NA,Android,1.08,6,0,0,0.0
24544,50,920,NA,iOS,7.33,3,1,1,19.62
24545,28,794,EU,Android,6.71,9,0,0,0.0
24546,38,76,EU,iOS,7.92,7,1,0,0.0
24547,58,306,LATAM,iOS,4.95,16,1,0,0.0
24548,24,184,NA,Web,3.02,5,0,0,0.0
24549,37,100,APAC,iOS,4.24,16,1,1,15.76
24550,20,336,APAC,iOS,15.52,15,0,0,0.0
24551,55,276,EU,iOS,5.78,25,1,1,20.11
24552,46,961,APAC,Web,4.11,12,1,0,0.0
24553,48,315,EU,Android,3.68,9,0,0,0.0
24554,64,907,EU,Web,13.6,12,1,0,0.0
24555,39,97,NA,Android,0.41,10,1,0,0.0
24556,45,236,EU,iOS,2.35,16,0,0,0.0
24557,37,253,EU,Android,0.69,17,1,0,0.0
24558,55,1077,LATAM,iOS,4.24,2,1,0,0.0
24559,57,881,EU,Android,10.91,13,1,0,0.0
24560,54,1136,NA,Android,1.16,12,1,1,10.09
24561,41,614,LATAM,iOS,0.62,11,1,0,0.0
24562,33,616,EU,Web,4.17,28,1,0,0.0
24563,62,928,LATAM,Android,11.32,5,1,0,0.0
24564,38,751,NA,Android,2.51,12,0,0,0.0
24565,60,822,EU,iOS,1.31,16,1,0,0.0
24566,54,691,NA,Web,1.08,8,0,0,0.0
24567,47,192,NA,iOS,2.14,10,1,0,0.0
24568,61,515,APAC,iOS,1.07,19,1,0,0.0
24569,64,585,EU,iOS,22.62,10,1,1,21.01
24570,26,944,EU,Android,4.03,10,1,0,0.0
24571,33,1106,APAC,iOS,5.25,8,1,0,0.0
24572,34,32,NA,Android,5.0,6,0,0,0.0
24573,40,341,EU,Android,4.17,4,0,0,0.0
24574,64,580,EU,iOS,24.4,5,0,0,0.0
24575,62,752,NA,Android,1.34,6,0,0,0.0
24576,53,1032,NA,Android,24.74,14,1,0,0.0
24577,35,478,NA,Android,0.91,14,0,0,0.0
24578,46,115,APAC,Android,12.24,10,0,0,0.0
24579,51,833,APAC,Android,3.48,18,1,0,0.0
24580,44,393,LATAM,iOS,22.59,6,0,0,0.0
24581,61,834,APAC,Android,0.57,12,0,1,4.8
24582,58,643,APAC,Android,1.76,7,1,0,0.0
24583,32,81,NA,iOS,3.49,2,0,0,0.0
24584,65,102,NA,iOS,5.18,14,1,0,0.0
24585,57,736,NA,iOS,9.03,3,1,1,12.02
24586,31,150,NA,iOS,2.48,8,1,0,0.0
24587,23,177,EU,Android,0.56,16,0,0,0.0
24588,21,1198,APAC,Web,11.66,7,1,0,0.0
24589,42,574,NA,iOS,3.57,9,1,0,0.0
24590,38,627,EU,Android,1.56,8,1,1,10.41
24591,39,1036,APAC,Web,1.51,9,1,0,0.0
24592,26,208,EU,Android,2.25,8,0,0,0.0
24593,31,255,APAC,Android,2.65,5,0,0,0.0
24594,39,624,APAC,Android,1.05,13,1,0,0.0
24595,24,551,EU,Android,0.43,6,0,0,0.0
24596,32,717,NA,Android,1.76,10,1,0,0.0
24597,18,72,NA,Android,6.59,13,1,0,0.0
24598,54,837,EU,Android,46.75,10,1,1,5.56
24599,27,482,EU,iOS,8.35,2,0,0,0.0
24600,44,206,APAC,Web,0.8,7,0,0,0.0
24601,65,619,EU,iOS,3.09,2,0,0,0.0
24602,30,1119,NA,Android,4.63,7,1,0,0.0
24603,45,1056,NA,Android,12.12,9,1,1,2.44
24604,65,995,APAC,iOS,10.55,16,1,1,6.47
24605,32,443,EU,Web,5.31,16,1,0,0.0
24606,36,996,EU,Android,5.44,10,1,0,0.0
24607,47,783,EU,iOS,1.07,4,0,1,11.34
24608,24,114,EU,Android,4.55,4,0,0,0.0
24609,57,1122,LATAM,Android,7.86,12,1,0,0.0
24610,51,667,LATAM,Android,1.08,21,0,0,0.0
24611,27,1140,LATAM,Android,4.16,8,0,0,0.0
24612,41,427,NA,iOS,2.09,2,1,0,0.0
24613,59,1155,NA,Web,2.68,16,0,1,25.93
24614,35,376,NA,iOS,14.71,8,1,1,2.35
24615,26,501,EU,Android,1.34,5,0,0,0.0
24616,25,967,APAC,Android,4.81,14,1,0,0.0
24617,32,74,EU,Android,4.51,19,1,0,0.0
24618,51,298,EU,Web,10.56,3,1,0,0.0
24619,45,737,EU,iOS,0.39,15,0,1,4.85
24620,50,521,NA,iOS,2.31,9,1,0,0.0
24621,51,219,NA,Android,10.71,7,0,0,0.0
24622,22,618,NA,Android,10.28,20,1,1,38.01
24623,34,1179,NA,Android,3.76,8,0,1,6.19
24624,38,556,APAC,Web,18.5,7,1,0,0.0
24625,18,856,NA,iOS,4.27,22,1,0,0.0
24626,41,453,EU,iOS,0.92,7,1,0,0.0
24627,61,1013,APAC,Web,17.56,4,1,0,0.0
24628,21,340,NA,Android,2.46,8,1,0,0.0
24629,35,988,EU,iOS,3.75,7,0,0,0.0
24630,54,181,LATAM,Android,2.36,10,1,0,0.0
24631,25,412,APAC,iOS,14.44,3,0,1,7.41
24632,21,422,APAC,iOS,2.27,5,0,0,0.0
24633,21,299,APAC,Android,3.88,4,0,0,0.0
24634,59,1118,NA,Android,2.93,4,1,1,18.93
24635,65,1130,NA,Android,3.5,4,0,0,0.0
24636,39,383,APAC,iOS,3.53,3,0,0,0.0
24637,60,185,EU,Android,7.06,10,0,0,0.0
24638,35,622,NA,Android,2.65,13,1,0,0.0
24639,19,751,LATAM,iOS,0.66,6,0,0,0.0
24640,20,332,EU,iOS,4.05,12,0,0,0.0
24641,54,701,NA,Web,7.22,16,1,0,0.0
24642,41,218,NA,Android,2.48,8,0,0,0.0
24643,31,7,APAC,Android,10.49,9,0,0,0.0
24644,27,114,EU,Android,4.58,6,0,0,0.0
24645,28,843,NA,iOS,8.63,18,0,0,0.0
24646,23,42,EU,iOS,14.03,8,0,0,0.0
24647,47,850,APAC,Android,1.17,10,1,0,0.0
24648,22,583,LATAM,Android,10.07,9,0,0,0.0
24649,46,494,EU,Web,5.59,8,0,0,0.0
24650,46,825,LATAM,Android,2.13,5,0,1,16.21
24651,23,368,LATAM,iOS,4.76,3,0,1,14.44
24652,31,719,EU,Web,6.14,9,0,1,13.74
24653,26,947,APAC,iOS,1.38,8,0,0,0.0
24654,43,940,EU,Android,1.89,20,1,0,0.0
24655,35,798,NA,iOS,3.0,14,0,0,0.0
24656,63,345,APAC,Web,0.54,6,0,0,0.0
24657,65,439,NA,Android,0.99,10,1,0,0.0
24658,42,313,EU,Web,3.64,17,0,0,0.0
24659,59,148,EU,Web,3.08,7,0,0,0.0
24660,29,715,NA,iOS,14.02,5,0,0,0.0
24661,44,206,NA,iOS,8.01,18,1,0,0.0
24662,23,353,NA,iOS,5.99,7,0,0,0.0
24663,51,10,LATAM,Web,2.94,8,1,0,0.0
24664,19,1045,NA,Android,0.72,9,1,1,7.3
24665,18,320,NA,Android,0.83,18,0,0,0.0
24666,23,918,NA,Android,2.46,9,0,0,0.0
24667,30,567,LATAM,Android,4.52,3,1,0,0.0
24668,39,131,NA,Android,2.43,13,0,0,0.0
24669,55,696,NA,Android,5.3,9,1,0,0.0
24670,23,838,EU,Android,10.03,11,1,0,0.0
24671,37,676,NA,iOS,3.1,9,0,1,19.37
24672,25,470,NA,Web,0.71,2,0,0,0.0
24673,57,1160,APAC,Android,4.92,5,1,0,0.0
24674,45,801,NA,iOS,4.62,3,1,0,0.0
24675,41,743,NA,iOS,0.99,7,1,0,0.0
24676,33,185,EU,iOS,1.51,22,1,0,0.0
24677,25,472,LATAM,iOS,1.4,6,1,0,0.0
24678,64,102,NA,Web,9.5,7,0,0,0.0
24679,21,130,NA,iOS,1.03,2,1,0,0.0
24680,25,1161,NA,Web,8.04,20,1,0,0.0
24681,40,631,NA,Android,0.61,0,0,0,0.0
24682,57,418,LATAM,Android,2.03,8,0,0,0.0
24683,60,1112,APAC,iOS,2.89,13,1,0,0.0
24684,65,828,EU,iOS,0.37,14,0,1,4.96
24685,32,352,APAC,Android,35.37,3,0,0,0.0
24686,44,657,NA,Web,13.56,4,0,0,0.0
24687,53,633,NA,Android,27.54,5,1,0,0.0
24688,45,1000,APAC,Android,1.5,7,1,0,0.0
24689,49,494,APAC,iOS,12.08,1,1,0,0.0
24690,51,552,NA,Android,3.78,33,0,0,0.0
24691,40,520,LATAM,Android,13.05,4,0,0,0.0
24692,22,204,NA,Web,2.21,4,0,0,0.0
24693,52,54,EU,Web,14.9,12,1,1,17.22
24694,59,59,NA,Android,2.44,11,0,0,0.0
24695,55,56,NA,iOS,1.11,15,1,0,0.0
24696,53,50,NA,Android,0.65,1,1,0,0.0
24697,64,94,APAC,Android,2.58,9,0,0,0.0
24698,54,685,NA,Android,6.72,6,1,1,12.83
24699,61,240,APAC,Android,7.53,5,1,1,15.74
24700,58,444,EU,Web,1.54,7,0,0,0.0
24701,31,1011,APAC,iOS,5.3,11,0,0,0.0
24702,25,905,NA,iOS,2.08,9,0,0,0.0
24703,45,62,NA,Web,1.18,9,0,0,0.0
24704,48,1092,EU,Android,7.07,4,0,0,0.0
24705,53,647,NA,Web,10.86,14,1,1,4.96
24706,29,503,LATAM,Web,30.39,4,1,0,0.0
24707,34,55,EU,Android,1.61,9,0,0,0.0
24708,19,1052,EU,Web,49.57,9,0,0,0.0
24709,30,398,LATAM,Web,4.0,9,0,0,0.0
24710,22,688,EU,iOS,1.87,11,1,1,10.57
24711,41,778,NA,Web,6.88,11,0,1,9.02
24712,19,50,NA,iOS,4.39,7,0,0,0.0
24713,58,424,NA,iOS,8.45,14,0,0,0.0
24714,56,345,NA,Android,3.48,11,0,0,0.0
24715,32,1061,EU,Web,1.46,3,0,1,10.76
24716,25,269,NA,Android,7.22,0,1,0,0.0
24717,38,585,APAC,iOS,1.7,6,0,0,0.0
24718,41,72,APAC,Android,5.05,8,1,1,5.4
24719,55,1015,NA,iOS,7.39,10,0,0,0.0
24720,33,720,NA,iOS,23.18,5,1,0,0.0
24721,24,426,NA,iOS,1.12,6,0,0,0.0
24722,29,75,APAC,iOS,2.82,20,0,1,14.15
24723,21,1115,APAC,iOS,1.32,8,1,0,0.0
24724,62,877,NA,Android,3.99,4,1,0,0.0
24725,42,984,EU,Android,1.35,9,0,0,0.0
24726,42,525,NA,Android,11.3,5,1,0,0.0
24727,56,397,EU,Android,1.74,7,1,1,7.95
24728,18,104,EU,iOS,1.59,11,1,0,0.0
24729,40,698,NA,iOS,5.17,7,1,0,0.0
24730,30,387,APAC,Android,2.91,10,1,0,0.0
24731,35,223,NA,iOS,1.84,4,0,0,0.0
24732,26,1033,NA,iOS,3.97,7,0,0,0.0
24733,37,556,NA,Android,3.96,11,0,0,0.0
24734,18,716,NA,Android,10.81,16,1,0,0.0
24735,23,309,LATAM,Android,1.4,4,0,0,0.0
24736,27,1080,NA,iOS,2.61,8,1,1,8.89
24737,43,569,NA,Android,8.57,5,0,0,0.0
24738,37,720,NA,iOS,13.27,23,0,0,0.0
24739,27,83,NA,Web,1.45,7,0,0,0.0
24740,20,363,NA,Android,1.74,2,1,0,0.0
24741,62,831,NA,Web,2.83,9,0,0,0.0
24742,58,520,EU,Android,10.66,9,0,0,0.0
24743,47,114,NA,Web,3.3,13,0,0,0.0
24744,22,1011,APAC,Android,3.79,26,0,0,0.0
24745,36,553,NA,Android,6.51,12,1,0,0.0
24746,34,1043,NA,iOS,2.65,4,1,0,0.0
24747,64,300,LATAM,Android,0.35,0,1,0,0.0
24748,36,656,EU,Android,9.33,2,0,0,0.0
24749,22,534,NA,Android,3.26,16,0,0,0.0
24750,45,49,NA,Android,2.52,7,0,0,0.0
24751,59,1113,LATAM,Android,3.29,8,0,0,0.0
24752,30,355,LATAM,Android,1.9,10,0,0,0.0
24753,31,1057,NA,iOS,8.51,6,1,0,0.0
24754,47,308,EU,iOS,2.49,9,1,0,0.0
24755,26,709,APAC,iOS,6.24,11,0,1,7.48
24756,23,655,NA,iOS,5.9,3,1,0,0.0
24757,36,349,NA,Web,2.49,13,0,0,0.0
24758,22,138,APAC,Android,1.35,3,1,0,0.0
24759,48,46,EU,Android,3.26,10,1,0,0.0
24760,35,472,NA,iOS,2.09,11,1,0,0.0
24761,32,75,NA,Web,4.44,12,0,0,0.0
24762,28,510,APAC,iOS,1.33,13,0,0,0.0
24763,33,164,EU,iOS,9.13,10,0,0,0.0
24764,44,998,APAC,iOS,3.39,12,0,0,0.0
24765,53,1190,NA,iOS,4.0,11,1,0,0.0
24766,55,851,EU,iOS,6.16,9,0,0,0.0
24767,43,378,APAC,Android,3.67,5,1,0,0.0
24768,48,897,NA,iOS,3.13,12,1,1,9.29
24769,21,765,EU,Android,3.74,3,0,1,9.46
24770,54,317,EU,Android,4.96,7,1,0,0.0
24771,61,243,NA,Web,33.4,5,0,0,0.0
24772,29,916,LATAM,Web,9.29,7,0,0,0.0
24773,31,180,APAC,Android,10.3,4,0,0,0.0
24774,46,280,NA,Android,0.29,6,0,0,0.0
24775,23,952,NA,Android,1.4,9,1,0,0.0
24776,49,905,EU,Web,1.47,6,0,1,11.28
24777,65,1130,EU,Android,1.08,19,0,0,0.0
24778,51,826,EU,Web,2.11,10,1,0,0.0
24779,37,1036,NA,iOS,4.24,10,1,0,0.0
24780,55,394,APAC,Android,3.49,24,1,0,0.0
24781,55,239,APAC,Android,2.84,4,1,1,4.13
24782,25,546,NA,iOS,12.59,8,0,0,0.0
24783,22,311,APAC,Android,0.65,9,0,0,0.0
24784,57,228,EU,iOS,2.34,12,0,0,0.0
24785,46,442,NA,iOS,7.41,10,0,0,0.0
24786,23,381,NA,Web,4.14,7,0,0,0.0
24787,57,50,EU,iOS,2.76,12,0,0,0.0
24788,27,970,NA,iOS,5.25,11,1,0,0.0
24789,41,246,EU,iOS,1.0,15,0,0,0.0
24790,34,1112,APAC,iOS,10.65,7,0,1,7.28
24791,38,1009,LATAM,Android,5.72,8,0,0,0.0
24792,60,295,NA,Android,0.83,9,0,0,0.0
24793,22,20,APAC,Web,4.84,7,0,0,0.0
24794,62,116,NA,Web,6.06,11,0,0,0.0
24795,25,725,EU,Android,1.63,5,0,0,0.0
24796,37,265,NA,Android,3.2,13,1,0,0.0
24797,30,321,APAC,iOS,5.38,5,0,0,0.0
24798,56,1162,EU,Android,5.71,6,0,1,6.22
24799,44,1172,NA,Android,1.77,2,0,0,0.0
24800,31,11,NA,Android,11.27,10,1,0,0.0
24801,32,306,APAC,Android,1.52,13,1,0,0.0
24802,23,294,NA,Android,6.79,11,1,1,6.93
24803,61,692,LATAM,iOS,3.55,11,1,0,0.0
24804,40,91,NA,iOS,2.02,6,1,0,0.0
24805,51,404,APAC,Android,6.38,7,1,0,0.0
24806,28,704,EU,Android,1.11,4,0,0,0.0
24807,20,283,EU,Android,27.19,6,0,0,0.0
24808,32,722,EU,Android,5.15,7,0,1,10.3
24809,50,464,EU,iOS,1.07,9,0,0,0.0
24810,43,1115,LATAM,Android,6.97,16,1,0,0.0
24811,24,0,NA,Web,1.05,17,0,0,0.0
24812,49,1164,NA,iOS,7.62,5,0,0,0.0
24813,61,396,EU,iOS,16.62,9,1,0,0.0
24814,62,649,APAC,Android,4.3,5,1,0,0.0
24815,42,1054,NA,Android,4.62,13,1,0,0.0
24816,42,82,NA,Android,1.48,16,0,1,17.04
24817,54,285,APAC,Web,2.43,2,1,0,0.0
24818,44,636,NA,iOS,2.06,5,0,0,0.0
24819,43,628,NA,Web,2.93,2,1,0,0.0
24820,27,170,EU,Android,1.85,12,0,0,0.0
24821,45,731,APAC,iOS,1.48,7,1,1,2.65
24822,18,738,NA,Android,6.72,7,0,0,0.0
24823,35,1134,NA,iOS,5.02,24,0,1,10.51
24824,46,1112,EU,Android,1.79,16,1,0,0.0
24825,32,352,NA,Android,4.42,5,0,0,0.0
24826,56,665,EU,Web,1.68,15,1,0,0.0
24827,30,546,NA,Android,3.07,9,1,1,6.17
24828,40,13,NA,Android,0.25,10,0,1,10.53
24829,56,816,APAC,Android,5.39,13,0,0,0.0
24830,21,605,EU,iOS,9.36,9,0,0,0.0
24831,24,290,EU,Android,1.77,8,0,0,0.0
24832,36,611,EU,Web,1.44,9,1,0,0.0
24833,42,774,APAC,Android,2.37,7,0,0,0.0
24834,38,676,EU,Android,0.92,17,1,0,0.0
24835,62,843,APAC,iOS,0.95,4,0,0,0.0
24836,21,658,NA,iOS,2.37,15,1,0,0.0
24837,20,293,LATAM,iOS,10.85,3,1,0,0.0
24838,24,488,NA,Android,5.96,21,0,1,6.2
24839,54,1065,NA,Android,0.92,5,0,1,9.71
24840,37,979,EU,Web,1.27,6,0,0,0.0
24841,23,984,EU,Web,41.33,10,1,0,0.0
24842,61,870,NA,Android,0.73,12,1,1,8.81
24843,60,974,NA,Android,2.81,5,0,0,0.0
24844,65,505,APAC,iOS,1.45,5,1,0,0.0
24845,48,52,NA,Android,0.61,2,0,0,0.0
24846,51,609,APAC,Web,7.44,4,0,0,0.0
24847,48,650,LATAM,Android,10.8,15,1,1,9.32
24848,63,693,EU,iOS,5.26,15,0,0,0.0
24849,47,387,LATAM,Android,2.64,8,0,0,0.0
24850,37,579,NA,iOS,4.65,6,0,1,8.48
24851,21,447,NA,iOS,11.08,6,1,0,0.0
24852,59,80,LATAM,Android,0.39,17,1,0,0.0
24853,54,799,NA,iOS,5.57,4,1,0,0.0
24854,44,1141,EU,Android,0.98,7,0,0,0.0
24855,38,273,EU,iOS,10.83,12,0,0,0.0
24856,45,1186,NA,Android,8.03,7,0,0,0.0
24857,61,609,EU,Web,1.65,6,0,0,0.0
24858,54,247,EU,Android,12.93,10,0,0,0.0
24859,53,586,EU,iOS,0.45,8,1,0,0.0
24860,59,909,LATAM,iOS,3.57,8,0,0,0.0
24861,63,179,NA,Android,3.0,3,0,0,0.0
24862,52,96,NA,Web,3.22,3,1,0,0.0
24863,34,109,NA,Android,1.52,5,0,0,0.0
24864,50,783,NA,Android,2.82,4,0,0,0.0
24865,49,259,NA,iOS,4.56,12,0,0,0.0
24866,35,142,NA,Android,1.54,12,1,0,0.0
24867,19,349,EU,Web,2.5,3,0,0,0.0
24868,30,79,LATAM,iOS,12.09,5,0,0,0.0
24869,42,720,APAC,Web,0.51,3,0,0,0.0
24870,27,1113,EU,iOS,3.78,8,1,0,0.0
24871,20,675,EU,Android,3.22,4,0,0,0.0
24872,50,963,NA,Android,1.05,2,1,0,0.0
24873,46,777,LATAM,Android,5.06,12,0,0,0.0
24874,27,919,EU,Android,0.99,10,0,0,0.0
24875,48,142,EU,iOS,1.34,10,0,0,0.0
24876,65,145,NA,Android,6.04,7,0,0,0.0
24877,50,1008,NA,iOS,7.08,7,0,0,0.0
24878,49,385,NA,Android,3.77,2,0,0,0.0
24879,43,854,NA,Android,5.48,14,1,0,0.0
24880,44,446,NA,Web,1.38,7,1,0,0.0
24881,46,433,LATAM,Web,5.67,10,1,0,0.0
24882,52,227,NA,Web,2.0,6,1,0,0.0
24883,28,524,NA,Web,2.01,6,0,0,0.0
24884,65,658,APAC,Web,2.72,2,0,1,8.09
24885,37,319,NA,Android,8.43,14,1,0,0.0
24886,37,1010,LATAM,iOS,10.09,4,0,0,0.0
24887,20,278,LATAM,Android,6.0,8,1,1,24.25
24888,27,666,NA,iOS,2.6,3,0,0,0.0
24889,30,992,EU,Android,1.92,13,1,0,0.0
24890,65,181,EU,Android,1.57,7,1,0,0.0
24891,64,369,NA,iOS,5.0,13,0,0,0.0
24892,65,319,NA,Android,9.9,9,0,0,0.0
24893,27,588,APAC,iOS,1.94,15,0,0,0.0
24894,47,823,NA,Web,5.42,16,0,0,0.0
24895,31,270,NA,Android,5.1,10,0,0,0.0
24896,48,627,APAC,iOS,2.83,7,0,0,0.0
24897,18,299,EU,Android,3.0,9,1,0,0.0
24898,36,84,EU,Web,7.73,15,1,0,0.0
24899,21,83,NA,iOS,0.6,9,0,0,0.0
24900,59,587,EU,Android,4.33,2,0,0,0.0
24901,60,67,APAC,Android,32.25,1,0,0,0.0
24902,24,981,APAC,Android,7.7,18,1,0,0.0
24903,28,205,NA,Android,25.02,12,0,0,0.0
24904,39,369,NA,Android,3.26,8,0,0,0.0
24905,32,697,EU,Web,4.67,5,1,0,0.0
24906,27,922,EU,Web,0.23,9,0,0,0.0
24907,27,958,EU,iOS,2.95,4,0,0,0.0
24908,59,72,NA,Web,6.54,20,0,0,0.0
24909,46,275,EU,Android,4.94,5,0,0,0.0
24910,38,738,APAC,iOS,0.78,13,1,0,0.0
24911,25,981,EU,Android,2.08,6,1,0,0.0
24912,62,650,EU,iOS,2.09,4,0,0,0.0
24913,65,268,NA,iOS,10.2,15,1,1,8.79
24914,60,1186,NA,iOS,4.35,8,0,0,0.0
24915,56,632,NA,Android,2.04,9,0,0,0.0
24916,64,154,EU,Web,2.13,4,0,0,0.0
24917,58,916,EU,Android,0.59,6,1,0,0.0
24918,53,501,NA,iOS,3.27,4,0,0,0.0
24919,55,463,EU,iOS,3.41,6,1,0,0.0
24920,30,814,EU,Android,1.43,19,0,0,0.0
24921,43,854,APAC,iOS,3.36,4,0,0,0.0
24922,57,1128,NA,Android,4.15,3,1,0,0.0
24923,30,708,APAC,iOS,0.79,13,0,0,0.0
24924,63,662,LATAM,Android,0.97,8,0,0,0.0
24925,47,937,NA,Web,2.32,14,0,0,0.0
24926,47,627,NA,Android,2.46,17,1,0,0.0
24927,48,719,NA,Android,13.09,3,0,0,0.0
24928,28,1126,NA,iOS,15.69,10,1,0,0.0
24929,40,380,LATAM,Android,0.39,12,1,0,0.0
24930,32,1068,NA,iOS,1.66,9,1,0,0.0
24931,48,938,NA,Android,1.74,10,0,0,0.0
24932,38,242,NA,Web,5.08,17,1,0,0.0
24933,32,80,NA,iOS,7.04,17,0,0,0.0
24934,19,541,LATAM,Android,27.94,9,0,0,0.0
24935,48,124,EU,iOS,2.12,9,1,1,16.49
24936,38,680,EU,Web,4.11,7,0,0,0.0
24937,62,451,APAC,iOS,1.57,17,0,0,0.0
24938,52,1100,EU,iOS,5.54,11,1,0,0.0
24939,56,305,NA,Web,16.42,18,0,0,0.0
24940,58,558,APAC,iOS,11.24,7,0,1,23.87
24941,27,417,APAC,Android,4.01,12,0,0,0.0
24942,60,374,NA,iOS,12.03,13,0,1,4.69
24943,63,789,LATAM,Android,0.49,5,1,0,0.0
24944,35,410,NA,iOS,2.7,17,0,0,0.0
24945,27,979,NA,Android,7.57,11,1,0,0.0
24946,19,406,EU,iOS,8.31,16,1,0,0.0
24947,32,949,LATAM,iOS,0.67,9,1,0,0.0
24948,23,327,LATAM,iOS,1.81,1,0,0,0.0
24949,65,161,APAC,Android,3.79,13,0,1,6.21
24950,58,1082,NA,Web,1.47,5,0,0,0.0
24951,40,117,NA,iOS,24.32,9,0,0,0.0
24952,58,905,APAC,Android,6.06,12,0,0,0.0
24953,49,321,EU,Web,0.71,4,0,0,0.0
24954,31,651,EU,Android,0.37,12,0,0,0.0
24955,21,1143,NA,iOS,3.7,5,1,1,11.81
24956,57,991,NA,Android,17.58,8,0,0,0.0
24957,58,908,LATAM,Android,2.76,19,1,0,0.0
24958,62,832,LATAM,Android,1.58,9,1,0,0.0
24959,28,104,LATAM,Android,7.26,5,0,0,0.0
24960,45,729,LATAM,Web,11.75,10,1,0,0.0
24961,65,447,NA,iOS,8.12,3,1,0,0.0
24962,24,365,EU,Android,1.15,6,1,0,0.0
24963,22,6,NA,Android,1.0,11,1,0,0.0
24964,29,90,EU,iOS,15.06,8,0,1,20.76
24965,38,1004,APAC,Android,0.63,7,0,0,0.0
24966,47,889,LATAM,iOS,24.8,12,1,1,11.25
24967,60,316,NA,Android,24.47,4,0,0,0.0
24968,59,844,EU,Android,10.68,20,1,0,0.0
24969,39,663,EU,Web,6.4,5,1,0,0.0
24970,22,345,NA,iOS,8.33,4,1,0,0.0
24971,63,646,APAC,iOS,4.91,20,1,0,0.0
24972,29,1110,NA,Web,4.35,9,1,0,0.0
24973,46,534,NA,Android,3.34,7,1,0,0.0
24974,29,895,APAC,iOS,10.14,5,0,0,0.0
24975,63,415,NA,iOS,4.95,12,1,1,6.64
24976,31,51,EU,Android,0.28,2,0,0,0.0
24977,61,724,EU,Android,1.9,12,0,0,0.0
24978,36,246,NA,Android,6.42,12,0,0,0.0
24979,60,328,EU,iOS,5.07,11,0,0,0.0
24980,56,274,NA,iOS,2.59,16,1,0,0.0
24981,48,838,NA,Web,89.23,4,0,0,0.0
24982,26,248,NA,iOS,1.96,6,0,0,0.0
24983,60,278,NA,Android,12.9,11,0,0,0.0
24984,52,137,NA,iOS,2.76,12,1,0,0.0
24985,62,951,EU,iOS,3.9,4,0,0,0.0
24986,57,151,NA,Web,1.49,9,0,0,0.0
24987,21,1134,NA,Android,4.79,10,1,1,12.62
24988,30,1177,EU,Android,2.7,9,1,1,10.84
24989,64,413,APAC,Web,3.81,8,1,1,6.99
24990,64,871,LATAM,Android,5.62,7,0,0,0.0
24991,65,149,EU,Android,2.93,10,0,0,0.0
24992,27,156,APAC,iOS,1.83,12,0,0,0.0
24993,29,682,NA,Android,7.79,17,1,1,3.34
24994,27,168,EU,iOS,1.12,15,0,0,0.0
24995,55,828,LATAM,Web,11.33,11,0,1,4.67
24996,65,1117,APAC,iOS,3.01,3,0,0,0.0
24997,56,810,NA,iOS,1.98,10,1,0,0.0
24998,32,314,NA,Web,1.47,2,0,0,0.0
24999,28,811,NA,Android,4.85,8,1,0,0.0
25000,52,1044,EU,Android,0.99,13,1,1,9.82
25001,23,782,NA,Android,7.62,10,1,1,6.35
25002,60,287,EU,iOS,1.11,12,0,0,0.0
25003,34,47,NA,Android,3.89,22,0,1,10.45
25004,27,286,NA,Android,6.38,11,0,0,0.0
25005,28,939,LATAM,iOS,0.7,6,0,1,14.71
25006,50,676,NA,Android,7.87,7,1,1,11.4
25007,56,92,NA,iOS,4.69,6,0,0,0.0
25008,30,817,NA,iOS,4.21,11,0,0,0.0
25009,45,1101,NA,iOS,0.92,8,0,0,0.0
25010,38,512,NA,Android,10.49,9,1,1,12.29
25011,43,1111,NA,iOS,2.48,9,1,0,0.0
25012,45,64,NA,Android,2.06,3,0,0,0.0
25013,19,344,APAC,Android,1.56,3,0,0,0.0
25014,50,150,EU,Web,1.31,10,0,0,0.0
25015,23,590,EU,Android,4.75,9,0,0,0.0
25016,56,169,APAC,Web,2.82,9,0,0,0.0
